TimeStamp,State_ID,State_ClassName,State_Title,State_ScreenshotPath,State_NumberOfElements
11/12/2014 11:15:33 PM,S1,Playing ,,,3,
11/12/2014 11:15:41 PM,S2,Playing ,,,3,
11/12/2014 11:15:48 PM,S3,Playing ,,,3,
